LOGFZI,FZI,CGR,DRHO,DT5,GR,HNPO,LLD,LLHR,LLS,MRES,MSFC,NPHI,NPOR,POTA,RHOB,SP,THOR,URAN
1.346038234,22.18391714,62.7130958,0.000831759,78.51563543,75.6976706,0.141775066,2.725813123,3.914492126,2.7541,0.067,2.52794042,0.130787139,0.138997638,2.213041207,2.432129396,1.123851706,6.496850394,2.228020735
1.500941415,31.69139927,69.56932403,0.004460079,79.10277564,86.1617285,0.138233684,2.912086934,3.977687787,2.879652856,0.066961917,2.685126001,0.132861917,0.134652856,2.518745305,2.443523244,1.3125,6.947397242,2.462744386
1.695767331,49.6326348,87.18341745,0.039855643,79.75065138,103.2441765,0.138927493,3.173313517,3.578074147,3.080074278,0.066969357,2.494457218,0.143619685,0.140830906,3.252892454,2.502497769,1.139107612,8.313370604,2.737621325
1.369206635,23.39950311,94.19519508,0.090470125,80.24616553,90.12030144,0.175773933,3.602829087,8.221110506,3.308984701,0.06689954,2.625008207,0.18162088,0.170230269,3.564485489,2.544528628,1.373276428,8.77848562,2.617081156
1.192575966,15.5803054,66.79756115,0.071233071,80.85981942,54.54819633,0.232305249,2.797212598,3.073191339,2.401001837,0.066831759,7.818992651,0.209229134,0.220830446,2.470543045,2.43621601,1.13894357,6.458078478,2.006203675
2.373410415,236.2709978,35.04789127,0.023818385,81.33450532,37.3459845,0.198943467,1.75642285,1.945273605,1.520490545,0.066836967,6.702144846,0.20000847,0.195547735,1.180238148,2.338605975,1.516291858,3.861249967,1.48886067
2.493587639,311.5929612,28.37658464,0.013411293,81.39560184,36.76118477,0.184695272,1.51705975,1.910572357,1.32298562,0.066804137,2.73336612,0.193606632,0.18156218,0.904893434,2.31897367,1.557329284,3.332786408,1.389517269
2.46492254,291.6906712,21.79440341,0.014265858,81.03613991,35.77529692,0.162559764,1.141869332,1.60872405,1.010134993,0.0668,1.072494037,0.171706422,0.169253211,0.632520577,2.32827097,1.739064548,2.814006422,1.273038794
2.5067101,321.1516071,20.64075932,0.026590026,80.76964646,33.77447953,0.157299738,1.075734646,1.510703937,0.951379528,0.066974541,0.942252756,0.156932546,0.159448819,0.587363255,2.356699475,1.688648294,2.712631234,1.240463255
2.682584371,481.4867838,19.38603355,0.03722889,79.78252022,34.3275197,0.155185555,1.092390217,1.497687065,0.950126855,0.06695673,0.870015561,0.155121142,0.158149967,0.55282981,2.374460604,2.016825345,2.542944911,1.301873605
2.662809246,460.0544605,19.28256166,0.027784993,79.11477123,36.73957949,0.173835976,1.14045675,1.589277392,0.971408716,0.066912123,0.923895478,0.160205963,0.167869528,0.576866121,2.357309436,1.905307995,2.419583552,1.434415858
2.598696299,396.913892,20.66317953,0.025846194,78.82161732,34.25,0.15531916,1.148392388,1.570229921,0.976940157,0.06706168,1.068535958,0.160351444,0.158355643,0.661418635,2.341577953,2.0625,2.416588714,1.431767717
2.62241189,419.1909421,20.37804173,0.024041732,78.72250315,34.25,0.155351969,1.144783465,1.533123622,0.976152756,0.066996063,1.042912598,0.161466929,0.159307087,0.659909449,2.339314173,2.0625,2.352185827,1.405685039
2.7524424,565.5127486,19.75021944,0.025182009,78.51663572,33.477865,0.162762311,1.148122981,1.479102561,0.981303349,0.066849573,0.972017466,0.161637623,0.166549508,0.67262633,2.344370847,1.999466513,2.145196126,1.323073999
2.702676342,504.2853388,18.25837047,0.025387205,78.59054961,32.13159134,0.173757874,1.173592126,1.567464961,1.000080709,0.0668,1.020484449,0.155625197,0.163068701,0.657808858,2.354724016,2.090674213,1.836458071,1.167970866
2.696696618,497.3895052,18.93599823,0.022489626,78.49523454,31.88852823,0.144077479,1.206301116,1.719749902,1.009163362,0.0668,1.096332305,0.145534668,0.144922521,0.71240998,2.358373079,1.850993106,1.781673867,1.07139652
2.748373037,560.2386119,20.37741811,0.016177165,78.54006772,32.90236299,0.146270866,1.183374803,1.554855906,0.984559055,0.0668,1.097361417,0.154192913,0.154193701,0.768488189,2.357724409,1.770177165,1.909890551,0.951600787
2.9617442,915.6809932,21.62322029,0.015842285,78.61384859,32.91885745,0.170715233,1.11012633,1.473139921,0.906590085,0.0668,1.000168483,0.162828693,0.165315102,0.80809501,2.362143336,1.498112278,2.056467104,0.860710965
2.925811473,842.9687465,21.79375754,0.018706488,78.55882818,32.59848545,0.17435557,1.098480537,1.460693119,0.892080865,0.0668,0.98427536,0.164028309,0.165251507,0.809760419,2.366706488,1.369880406,2.091836697,0.833529554
2.773614978,593.7655249,22.18422646,0.020407026,78.17986461,31.25304865,0.149830532,1.094678989,1.437939987,0.882483979,0.0668,0.957945043,0.156532502,0.153864018,0.814463033,2.369577085,1.324688116,2.169552725,0.774054366
2.904372141,802.3653052,23.21160079,0.024562992,77.40797638,31.50360236,0.159240157,1.094901575,1.426149606,0.878654331,0.0668,0.962125197,0.153862992,0.159629134,0.849738583,2.392452756,1.476377953,2.279899213,0.725644094
2.842071988,695.1395328,24.89642305,0.012561655,77.30748772,33.37634918,0.151303874,1.144638411,1.454413592,0.910175049,0.0668,0.945753513,0.141723506,0.152625542,0.917381156,2.385910177,1.307985883,2.421098818,0.693956271
3.06578985,1163.562859,27.52098169,0.011400591,76.75607028,36.90685354,0.132456102,1.226347441,1.519849606,0.970127559,0.0668,0.939421063,0.12339311,0.127688189,1.031282283,2.38148878,1.686884843,2.606205709,0.686741732
2.99935847,998.5239131,28.49602246,0.011871175,76.79586527,37.15022009,0.111227052,1.250358503,1.498973605,0.984037754,0.0668,1.055312541,0.1199,0.122244649,1.076008536,2.376085292,1.36527413,2.665267236,0.653527511
2.757170716,571.7033217,29.31311372,0.013821274,76.84331766,36.72551228,0.122927643,1.249885752,1.552217203,0.983328628,0.0668,1.098746553,0.1199,0.128449508,1.110282994,2.379335456,1.254473079,2.7275522,0.611689035
2.625872217,422.5442706,29.28512318,0.019393959,76.82529849,35.58605358,0.130188313,1.25776021,1.57328956,0.988737689,0.0668,1.100770453,0.120841563,0.128559291,1.098045305,2.389083585,1.305195338,2.770472751,0.51302088
2.700992435,502.3338398,28.96494764,0.025550787,76.58443031,35.59817913,0.128402165,1.259845079,1.560577953,0.992016339,0.0668,1.09031811,0.122073425,0.12646122,1.06943937,2.402576969,1.183686024,2.807822244,0.428604724
3.03486809,1083.597739,27.226652,0.018723375,76.69227676,33.44841596,0.137410374,1.262722784,1.563945765,0.992818647,0.066774852,1.090479645,0.125170716,0.129918647,0.982674918,2.386289954,1.156804005,2.73143329,0.385046159
2.938257211,867.4754858,25.98929003,0.012369816,76.90661549,30.1543084,0.124864829,1.257988451,1.542456168,0.98706063,0.0667,1.082059055,0.122717848,0.127264304,0.936928609,2.371888976,1.331692913,2.611750131,0.378641995
2.991174639,979.8839381,25.20380689,0.015010571,76.83601228,28.81128674,0.122784701,1.254958372,1.558412738,0.983021996,0.0667,1.082088444,0.122693303,0.125235391,0.909505187,2.37798956,1.552035456,2.529190676,0.36046067
2.81871787,658.745816,24.71046979,0.02059502,76.69650793,28.0384635,0.126769069,1.258043316,1.526956553,0.981948624,0.0667,1.073053604,0.123371756,0.124097313,0.891831193,2.390969332,1.887819463,2.479290695,0.338259502
2.857088141,719.595006,23.94293093,0.016332436,76.55446474,27.67660479,0.134343467,1.272582928,1.523102035,0.987492974,0.066718844,1.083143204,0.125181156,0.130861064,0.859796126,2.391043007,1.913944517,2.419921733,0.307967039
3.160790566,1448.073367,23.71568136,0.02121601,76.43933491,29.8433399,0.123732546,1.303203675,1.548206824,1.009534383,0.06671706,1.083603412,0.117137795,0.129525984,0.849238058,2.402444882,1.968011811,2.406436745,0.236148556
3.151420068,1417.163859,25.15155798,0.033478267,76.3478111,32.39884274,0.115575049,1.337817663,1.58344872,1.037036967,0.0667,1.098578267,0.111021996,0.11488457,0.921287656,2.425902495,1.847340775,2.468100591,0.198824885
2.984835031,965.6839893,27.64620741,0.031637861,76.21467677,33.59347192,0.108839698,1.343830774,1.564827887,1.035703871,0.0667,1.103750984,0.105714633,0.107230315,1.039711024,2.402147244,1.76566601,2.602821982,0.138392913
2.974806133,943.6395452,28.13956993,0.030944255,76.37423565,32.63141832,0.11522633,1.320406435,1.533355548,1.010320552,0.0667,1.253185883,0.112628102,0.121893434,1.064724885,2.390753841,1.86814675,2.622946356,0.122274196
2.70934955,512.0938381,27.86133618,0.025986934,76.43871366,32.36979652,0.116802167,1.303958634,1.51585719,1.003196454,0.0667,1.19386218,0.116305056,0.123370781,1.051625739,2.378639593,1.847628037,2.607516284,0.130580171
3.049334205,1120.299661,26.94828194,0.018551609,76.71232469,31.95712889,0.12318063,1.249059094,1.469750295,0.980258569,0.066775115,1.161255483,0.126505975,0.12559954,1.015228628,2.369918385,1.718606369,2.529871635,0.183183716
3.09636491,1248.432051,26.19199318,0.027402163,76.6210055,33.74384187,0.134537221,1.225400328,1.449150524,0.962692726,0.0667,1.030299541,0.126894889,0.136104194,0.992947706,2.38673519,1.867054391,2.433605111,0.303193709
2.986352408,969.063883,27.60148404,0.031500722,77.37778746,37.47254419,0.128473867,1.20815023,1.455002429,0.952712081,0.066662508,1.018626264,0.121687656,0.129624819,1.064143598,2.384013854,1.843729481,2.492238148,0.395197899
2.724826721,530.672669,30.75603622,0.021805249,77.96548845,38.38284199,0.133592913,1.223660367,1.41566378,0.968965617,0.066668766,1.064907087,0.120637533,0.130106037,1.195625984,2.371843307,2,2.736743045,0.382868241
3.001377238,1003.176242,32.73284227,0.019900786,78.619196,37.93768434,0.123393578,1.262900786,1.421770708,1.00249325,0.066699869,1.015414024,0.119501048,0.126295216,1.265709699,2.376694889,1.562581913,2.940195675,0.283597444
2.885705262,768.6086405,32.80397595,0.020293971,78.71719731,38.02985341,0.120182569,1.263293971,1.457124574,0.999118414,0.066634338,1.022425819,0.120025295,0.123903342,1.270558978,2.374139187,1.603538663,2.938033159,0.282319594
2.799503069,630.2357995,32.61923368,0.023345568,78.92786198,37.86793001,0.116375772,1.258330138,1.474053381,0.990079186,0.066531188,1.068830532,0.121661392,0.120684176,1.266589954,2.369087131,1.6875,2.90855568,0.291364478
2.742814667,553.1140205,31.08394829,0.022053281,78.88062362,36.29340787,0.127934646,1.220925459,1.350500525,0.967534383,0.066662467,1.051733596,0.130271129,0.13039685,1.210725722,2.358505774,1.726541995,2.756350919,0.39449685
2.745629854,556.7110659,30.61198286,0.028145043,78.89790144,36.48646349,0.147233355,1.170939133,1.358713657,0.935234668,0.066606238,0.958588444,0.137419107,0.14497019,1.211727118,2.371121274,1.515594222,2.635466776,0.530918056
3.004754881,1011.008672,32.03447028,0.019428215,77.72780335,40.12422979,0.152219423,1.14022126,1.345538714,0.921182546,0.066675131,0.964055512,0.136512598,0.144616798,1.291464764,2.3755729,1.578699147,2.662798425,0.58904101
2.664421148,461.7651446,33.99994938,0.033078923,76.30703749,39.80431445,0.139078989,1.231053447,1.354470125,0.993202823,0.0666,0.973082206,0.12862633,0.134438608,1.382189494,2.412024425,1.109652003,2.779322784,0.625454038
2.709939152,512.7895332,33.99272679,0.033768352,76.13852141,39.34262699,0.137897111,1.257809849,1.355914642,1.012736638,0.0666,0.980206303,0.12823237,0.134110309,1.381598555,2.415898359,1.02757715,2.779979383,0.63536868
2.482624657,303.8258046,33.42706428,0.034262377,76.06624485,38.25824852,0.129628693,1.318488247,1.531580302,1.051047603,0.0666,1.130230729,0.123377216,0.132075903,1.36198411,2.419299015,1.32797111,2.719940775,0.667911293
2.772502017,592.2458368,31.19385347,0.018822674,76.04860688,37.99586337,0.130510616,1.416084469,1.579760288,1.130799345,0.0666,1.16972903,0.116372084,0.122723394,1.272856684,2.402363827,0.984190695,2.530498165,0.700552294
2.847430919,703.7702737,30.69286704,0.014876034,76.44606901,38.40573703,0.11002889,1.435510571,1.653963624,1.147787262,0.0666,1.132041366,0.104952791,0.110971832,1.257159291,2.410667827,1.094057781,2.470536244,0.729287853
2.880564359,759.5639762,32.71519029,0.023899475,76.41324331,40.17700131,0.097869029,1.390896063,1.691326772,1.121580577,0.0666,1.349984777,0.102264567,0.100017323,1.342881365,2.424986614,1,2.621476115,0.715529396
2.664206578,461.5370582,36.24039817,0.035768349,76.55500688,39.95217156,0.115707339,1.369368807,1.572147248,1.110522477,0.066587615,1.217807798,0.10881789,0.120011009,1.504675229,2.437218349,0.945240826,2.83435,0.721120183
2.771484245,590.859531,35.3766367,0.034097313,76.4208981,40.23886881,0.120753211,1.385423853,1.569362189,1.121957602,0.066554849,1.190579751,0.107277916,0.124008388,1.468895413,2.439118742,0.965719201,2.766492857,0.743924902
2.578652694,379.011767,32.97159192,0.032562443,76.19383158,41.7254891,0.120188772,1.437418253,1.615545962,1.161603808,0.066543533,1.256704399,0.099737295,0.11990394,1.370691399,2.450614708,1,2.571624819,0.813312804
3.186433727,1536.150361,30.24101181,0.03562126,76.5467126,47.94025669,0.087555118,1.546448819,1.744559055,1.244077953,0.066525197,1.333454331,0.084174016,0.088620472,1.249562992,2.458407874,0.812992126,2.389751181,0.884768504
2.889573423,775.4850376,35.16879043,0.037689187,77.06870413,51.77181252,0.086822739,1.570747248,1.890725885,1.265470577,0.0666,1.428176606,0.087364024,0.086484797,1.453659567,2.449332634,0.804882045,2.77732287,0.843693447
2.971964443,937.4852494,39.78120039,0.029998031,78.12556378,46.63772224,0.107387402,1.466519094,1.624579724,1.203431693,0.0666,1.591648031,0.111662008,0.112054724,1.623706693,2.416258858,0.780511811,3.225394685,0.714701969
2.349829077,223.7840229,38.90264274,0.018594091,77.67810578,39.99135686,0.133780302,1.371003611,1.557347144,1.132735588,0.0666,1.224543664,0.123495732,0.138710637,1.571088116,2.392908798,0.894697965,3.222325673,0.689562246
2.317292937,207.6313543,37.92945824,0.015634143,77.41112088,38.92683027,0.139642416,1.359429087,1.560008995,1.124140709,0.0666,1.211972423,0.123955351,0.143908273,1.528537886,2.38696264,0.874179251,3.154990151,0.706079645
3.006311555,1014.639008,34.71632626,0.018194879,76.76768687,38.12660046,0.127823638,1.354110637,1.568183651,1.127193894,0.0666,1.209904137,0.120606697,0.129528759,1.388879317,2.406660604,0.812623112,2.929251477,0.779553053
3.095584457,1246.190559,31.38021075,0.018067169,76.2108536,41.07971586,0.116951311,1.465503932,1.615269725,1.224599148,0.066569004,1.13381291,0.107678244,0.112471232,1.248122477,2.423901442,1.043127457,2.677474312,0.852985452
3.130342977,1350.028624,31.1903545,0.013867301,75.93370256,41.44431221,0.109768352,1.502739199,1.674925739,1.258009849,0.0665,1.192426986,0.102490151,0.107813001,1.252926855,2.429297505,1.018343729,2.610954629,0.905008142
2.523436747,333.7618908,31.85317612,0.010245932,75.74907454,41.39095879,0.111206299,1.510045669,1.837360892,1.281503937,0.066406562,1.431921522,0.101327822,0.109576903,1.299958005,2.416924672,1.646489501,2.583072178,0.961376903
2.941434912,873.8460195,33.6389882,0.02934941,75.775969,40.48240577,0.125607208,1.543134076,1.671601769,1.323103408,0.0665,1.300436763,0.102112975,0.113974181,1.369988532,2.433644692,1.530144168,2.73956422,0.938037877
2.794335726,622.7815322,34.54029882,0.029414941,75.7433019,39.83732058,0.119250721,1.544903408,1.696405177,1.328280341,0.0665,1.288018676,0.100671298,0.111287418,1.407373853,2.434234469,1.653014417,2.810206422,0.928273788
2.878428102,755.8369195,36.0530415,0.029868746,75.67517997,38.90638464,0.10800394,1.532703677,1.762109783,1.324052856,0.0665,1.276117531,0.099076559,0.106532436,1.467999475,2.434769534,1.826904137,2.937414839,0.898384176
2.939972219,870.9078781,37.04556798,0.024041732,74.92800131,37.34117533,0.100004199,1.490486877,1.623562205,1.304666404,0.0665,1.455328609,0.101219948,0.108225459,1.485046719,2.419186352,1.657152231,3.113424672,0.807787139
3.029563772,1070.443556,33.54278919,0.021260616,74.7543291,39.25332654,0.111715858,1.407352228,1.719573394,1.27208827,0.066518414,1.276045544,0.103486959,0.112463172,1.316770052,2.410967759,1.476982307,2.932683617,0.856148952
3.068038966,1169.604326,29.57799783,0.019853215,74.13088537,39.48368255,0.10946332,1.385210958,1.642100066,1.267188845,0.066500919,1.489288714,0.101059646,0.11155689,1.128401837,2.425686155,1.405962927,2.71933878,1.000256037
2.913557851,819.5167812,24.68670781,0.024592121,73.64002981,36.6578088,0.101614642,1.44939304,1.639395732,1.369441628,0.0664,1.319275115,0.100484964,0.108132699,0.886897242,2.458403086,1.488017072,2.493265397,1.165002167
2.799155811,629.7320701,23.695787,0.026551149,73.52422101,35.65297597,0.100605318,1.481668549,1.669990611,1.409005121,0.066386343,1.289370453,0.10005371,0.107144911,0.834078858,2.465633552,1.491464215,2.463332633,1.200670453
2.948958341,889.1158266,21.98132795,0.03171273,73.3066918,33.47421339,0.102634646,1.602273031,1.783704134,1.53185689,0.066312139,1.509272375,0.095810958,0.103710367,0.729899475,2.472508661,1.429913058,2.463580249,1.283014961
2.677848837,476.2651869,20.12816933,0.036735845,73.46419024,32.0615249,0.090907995,1.644718152,2.038923263,1.591681848,0.0664,1.680545544,0.088367366,0.094147051,0.610422477,2.469057208,1.456217235,2.492112713,1.258450197
3.047367084,1115.23678,19.63425095,0.037704005,74.49294412,31.03947078,0.101110177,1.640559554,1.778153119,1.604697308,0.0664,1.421953381,0.087419107,0.095538214,0.572873014,2.461552462,1.326945174,2.522913001,1.214116546
3.00110984,1002.558768,19.84352416,0.022863099,77.67657249,32.09614347,0.101276888,1.514730532,1.631890611,1.491239856,0.0664,1.253665529,0.088569337,0.101924425,0.592456664,2.439146159,1.139445174,2.495040578,1.266951018
2.900198956,794.6922101,22.54589554,0.019185125,79.93930262,39.05652031,0.1007519,1.277494233,1.546710878,1.253782176,0.066362975,1.368460813,0.093032241,0.098465793,0.72929325,2.410554522,1.05103211,2.605966645,1.467419594
2.833005461,680.7779188,23.747927,0.019348952,80.53222529,42.70167104,0.100620839,1.233064351,1.487339974,1.211907995,0.06633021,1.414266841,0.095981127,0.100824902,0.787517366,2.403346134,0.764334862,2.666025623,1.544516579
2.99458014,987.5978586,33.11144045,0.025230532,82.6615501,63.16029219,0.112165726,1.204106829,1.272622653,1.184215299,0.0663,1.290041694,0.111047932,0.112891989,1.194105253,2.401543664,0.457362114,3.325561786,1.848505187
2.919342368,830.5052236,57.22056824,0.016659318,84.2633378,88.9683399,0.119589501,1.400692126,1.151446194,1.362088189,0.0663,1.051748294,0.151417323,0.125656955,2.209907087,2.391465092,0.188812336,5.150853018,2.519829921
2.256956632,180.6993672,78.2301211,0.014671101,84.28011055,91.82568807,0.218247248,1.999720642,2.612138532,1.897830275,0.0663,2.191702752,0.206584404,0.233549541,2.98316789,2.418329358,-0.206708716,7.197544037,3.041545872
1.070500435,11.76252163,76.39357198,0.013722572,82.96738734,84.1550607,0.251875197,3.212290157,4.159865551,3.103118766,0.0663,13.66598806,0.211271588,0.256425656,2.774309843,2.433289698,-0.482037402,7.594124869,3.06952185
1.532851394,34.10761828,69.25232272,0.011766316,81.75065338,89.68967498,0.170192777,3.464650821,3.381719567,3.520262508,0.0663,3.893059357,0.171151477,0.168843007,2.383527118,2.444433684,-0.508535785,7.419948391,2.998159225
1.401879061,25.22778151,70.15142607,0.013268089,81.67307912,91.08379842,0.161787787,3.379432173,3.500137951,3.468373342,0.0663,2.682969796,0.166177873,0.161119829,2.407896126,2.450628299,-0.597504924,7.543024688,3.070867827
1.53794854,34.51028453,75.81650971,0.019327953,81.3995042,95.21981627,0.152296457,3.252130512,3.933547113,3.419975722,0.0663,2.849074278,0.163356562,0.155562861,2.607782415,2.47320269,-0.844406168,8.129847113,3.352337927
1.534328485,34.22382013,83.48443178,0.017659699,80.41276343,99.31909404,0.178582307,3.725489056,4.493414875,3.922684469,0.0663,5.027257339,0.18369882,0.186070315,2.896626737,2.489297837,-0.993405963,8.849803801,3.667216383
1.714668655,51.84043709,83.99279481,0.013662443,79.703252,101.6629186,0.186879514,4.373502298,4.977881615,4.516886343,0.0663,3.930611359,0.177747406,0.187748063,2.932906172,2.52935673,-1.175763296,8.827986211,3.723449048
1.312116563,20.51712779,91.90810754,0.020283814,78.73435806,118.5998526,0.160017497,5.165480603,8.027963761,5.293608257,0.0663,5.467172608,0.169508257,0.161485649,3.227253408,2.566991612,-1.56413827,9.586786239,3.682287549
0.721069082,5.261009456,95.44523073,0.023593119,78.43645505,122.9822248,0.156642661,5.486450459,8.877275688,5.598195413,0.0663,6.903542202,0.174095413,0.154703211,3.362083028,2.577411009,-1.482224771,9.912474312,3.707910092
1.030709254,10.73270653,107.7905316,0.022660801,77.81941523,122.7566481,0.17719698,7.777972882,10.38995207,7.62739698,0.0663,9.030168615,0.215915561,0.179519895,3.859389626,2.589384045,-1.538205844,10.94009619,3.875375706
